party_size,private_hand_size,total_dealt,total,method,samples,seed,small_shared_hand_cards,small_shared_hand_exact_ability_probability,private_any_character_probability,private_any_ci95_low,private_any_ci95_high,private_all_characters_probability,private_all_ci95_low,private_all_ci95_high,private_mean_capable_characters,equal_budget_pool_cards,equal_budget_pool_ability_probability,pool_ci95_low,pool_ci95_high
4,6,24,39,monte_carlo,10000,20261321,6,0.23528311488261425,0.6855,0.6763296322977296,0.6945278990730189,0.0006,0.0002750097221404114,0.0013085419406528096,0.9504,24,1,0.9996159875222334,0.9999999999999999
4,6,24,40,monte_carlo,10000,20261321,6,0.2133721901199105,0.6531,0.6437135352434641,0.6623688801358437,0.0011,0.0006143442571264699,0.001968823393188985,0.8669,24,1,0.9996159875222334,0.9999999999999999
4,6,24,41,monte_carlo,10000,20261321,6,0.13838068779066454,0.4622,0.4524444267387159,0.4719846046046031,0,0,0.00038401247776654115,0.5532,24,1,0.9996159875222334,0.9999999999999999
4,6,24,42,monte_carlo,10000,20261321,6,0.11083890184551726,0.3902,0.38068312552315914,0.3998012036169583,0,0,0.00038401247776654115,0.4502,24,1,0.9996159875222334,0.9999999999999999
4,6,24,43,monte_carlo,10000,20261321,6,0.08900548762876673,0.31,0.30100954179674216,0.319136382944809,0,0,0.00038401247776654115,0.3445,24,1,0.9996159875222334,0.9999999999999999
4,6,24,44,monte_carlo,10000,20261321,6,0.0687420303637003,0.2574,0.24892514903932444,0.26606117381488786,0,0,0.00038401247776654115,0.2814,24,0.9999,0.9994337165442557,0.999982347780473
4,6,24,45,monte_carlo,10000,20261321,6,0.053308786689798666,0.1932,0.18558015716696186,0.20105547288939568,0,0,0.00038401247776654115,0.2057,24,0.9998,0.9992709889064336,0.9999451522207908
4,6,24,46,monte_carlo,10000,20261321,6,0.038797712210907276,0.149,0.14215549285108997,0.15611408390830211,0,0,0.00038401247776654115,0.1553,24,0.9982,0.9971562885411505,0.9988610814260028
4,6,24,47,monte_carlo,10000,20261321,6,0.0287816599634944,0.1086,0.10265134207075997,0.11484926289683565,0,0,0.00038401247776654115,0.1116,24,0.9933,0.9915007435870488,0.9947203897023865
4,6,24,48,monte_carlo,10000,20261321,6,0.018765214760208503,0.0757,0.07067682878193793,0.08104904420669476,0,0,0.00038401247776654115,0.0762,24,0.9742,0.970905817125538,0.977129985440548
4,6,24,49,monte_carlo,10000,20261321,6,0.012837475415698194,0.0532,0.04897020710962691,0.05777294644050524,0,0,0.00038401247776654115,0.0533,24,0.9155,0.9098876850020481,0.9207932006289279
4,6,24,50,monte_carlo,10000,20261321,6,0.008117289468979081,0.0309,0.027684293213190804,0.034475987293449764,0,0,0.00038401247776654115,0.031,24,0.9647,0.9609009181067916,0.9681421806963721
4,7,28,2,monte_carlo,10000,20261322,7,0.08274078862314156,0.3188,0.3097372498105905,0.328001916311352,0,0,0.00038401247776654115,0.33,28,0.7537,0.7451588712316626,0.7620462808371187
4,7,28,3,monte_carlo,10000,20261322,7,0.1898816425452982,0.6133,0.6037131436243257,0.6227998391482124,0,0,0.00038401247776654115,0.7672,28,0.9385,0.933620698599507,0.9430425224574916
4,7,28,4,monte_carlo,10000,20261322,7,0.27680718911061186,0.7708,0.7624586988954555,0.7789333199465861,0.0017,0.0010616983407886484,0.0027210084945534863,1.1049,28,0.9912,0.9891714948150462,0.9928512513267959
4,7,28,5,monte_carlo,10000,20261322,7,0.37734668335419275,0.8898,0.8835121429359003,0.8957884809364329,0.0086,0.0069694415612848925,0.010607965901864063,1.5181,28,0.9972,0.9959561307603596,0.9980620072317493
4,7,28,6,monte_carlo,10000,20261322,7,0.4575877515312679,0.939,0.9341384162392196,0.9435244208053012,0.0257,0.022775908181537578,0.028988366054871765,1.8185,28,1,0.9996159875222334,0.9999999999999999
4,7,28,7,monte_carlo,10000,20261322,7,0.5493523617374083,0.9743,0.9710116339451282,0.9772240918184625,0.0647,0.060043672350753724,0.0696906489123898,2.1995,28,0.9999,0.9994337165442557,0.999982347780473
4,7,28,8,monte_carlo,10000,20261322,7,0.6246667627415301,0.9891,0.9868688028733781,0.9909555561208705,0.1235,0.1171955970362195,0.13009356435953867,2.4962,28,1,0.9996159875222334,0.9999999999999999
4,7,28,9,monte_carlo,10000,20261322,7,0.6977071793635977,0.9954,0.993870162193674,0.9965493582433548,0.2141,0.20617073137775646,0.22224884695703048,2.7905,28,1,0.9996159875222334,0.9999999999999999
4,7,28,10,monte_carlo,10000,20261322,7,0.7623005524703299,0.998,0.9969126251000202,0.9987048984721243,0.3207,0.31162213605144107,0.32991557082308587,3.0562,28,1,0.9996159875222334,0.9999999999999999
4,7,28,11,monte_carlo,10000,20261322,7,0.857283889859936,0.9999,0.9994337165442557,0.999982347780473,0.5239,0.5141038996075534,0.5336777445960094,3.4312,28,1,0.9996159875222334,0.9999999999999999
4,7,28,12,monte_carlo,10000,20261322,7,0.8693605001952392,1,0.9996159875222334,0.9999999999999999,0.5526,0.5428360307759917,0.5623235711113471,3.4756,28,1,0.9996159875222334,0.9999999999999999
4,7,28,13,monte_carlo,10000,20261322,7,0.8784443586016204,0.9999,0.9994337165442557,0.999982347780473,0.5819,0.5722027176680077,0.591534381088134,3.5175,28,1,0.9996159875222334,0.9999999999999999
4,7,28,14,monte_carlo,10000,20261322,7,0.8884044915197987,1,0.9996159875222334,0.9999999999999999,0.6097,0.6000983940682956,0.6192173535940824,3.5582,28,1,0.9996159875222334,0.9999999999999999
4,7,28,15,monte_carlo,10000,20261322,7,0.8922677773877643,0.9999,0.9994337165442557,0.999982347780473,0.6193,0.609738948770284,0.6287694258525207,3.5664,28,1,0.9996159875222334,0.9999999999999999
4,7,28,16,monte_carlo,10000,20261322,7,0.9012101844936367,1,0.9996159875222334,0.9999999999999999,0.6438,0.6343604628441912,0.6531290951672031,3.6043,28,1,0.9996159875222334,0.9999999999999999
4,7,28,17,monte_carlo,10000,20261322,7,0.90223897286802,0.9999,0.9994337165442557,0.999982347780473,0.6477,0.6382822454699113,0.6570043172441566,3.6113,28,1,0.9996159875222334,0.9999999999999999
4,7,28,18,monte_carlo,10000,20261322,7,0.9085647850544188,1,0.9996159875222334,0.9999999999999999,0.6671,0.6578008608497821,0.6762708021801485,3.6337,28,1,0.9996159875222334,0.9999999999999999
4,7,28,19,monte_carlo,10000,20261322,7,0.9052895790067255,1,0.9996159875222334,0.9999999999999999,0.6607,0.6513598194248039,0.6699167589648417,3.6254,28,1,0.9996159875222334,0.9999999999999999
4,7,28,20,monte_carlo,10000,20261322,7,0.9975185477307695,1,0.9996159875222334,0.9999999999999999,0.9901,0.9879625629673356,0.9918610280019575,3.9901,28,1,0.9996159875222334,0.9999999999999999
4,7,28,21,monte_carlo,10000,20261322,7,0.9013365966894834,1,0.9996159875222334,0.9999999999999999,0.6511,0.6417017928075769,0.660382158621642,3.6068,28,1,0.9996159875222334,0.9999999999999999
4,7,28,22,monte_carlo,10000,20261322,7,0.9038197830900666,1,0.9996159875222334,0.9999999999999999,0.6528,0.6434117623166296,0.662070883470165,3.611,28,1,0.9996159875222334,0.9999999999999999
4,7,28,23,monte_carlo,10000,20261322,7,0.8996907266428951,0.9998,0.9992709889064336,0.9999451522207908,0.6459,0.6364721073509687,0.6552158378080191,3.5997,28,1,0.9996159875222334,0.9999999999999999
4,7,28,24,monte_carlo,10000,20261322,7,0.9010013412609048,1,0.9996159875222334,0.9999999999999999,0.6465,0.6370754705820125,0.6558120137620018,3.6032,28,1,0.9996159875222334,0.9999999999999999
4,7,28,25,monte_carlo,10000,20261322,7,0.8920046977020367,1,0.9996159875222334,0.9999999999999999,0.622,0.6124510626755346,0.6314552382798904,3.5651,28,1,0.9996159875222334,0.9999999999999999
4,7,28,26,monte_carlo,10000,20261322,7,0.8916413074872018,1,0.9996159875222334,0.9999999999999999,0.623,0.6134556287031344,0.6324499042273349,3.5673,28,1,0.9996159875222334,0.9999999999999999
4,7,28,27,monte_carlo,10000,20261322,7,0.8812617539722073,0.9999,0.9994337165442557,0.999982347780473,0.5932,0.5835377477679824,0.6027906723061618,3.5255,28,1,0.9996159875222334,0.9999999999999999
4,7,28,28,monte_carlo,10000,20261322,7,0.8736914932485482,1,0.9996159875222334,0.9999999999999999,0.5693,0.5595698003740187,0.5789769754965629,3.4893,28,1,0.9996159875222334,0.9999999999999999
4,7,28,29,monte_carlo,10000,20261322,7,0.8576884208461724,0.9997,0.9991182482825978,0.9998979696471224,0.5369,0.5271144203686643,0.5466572395104766,3.4397,28,1,0.9996159875222334,0.9999999999999999
4,7,28,30,monte_carlo,10000,20261322,7,0.9281919826921732,1,0.9996159875222334,0.9999999999999999,0.7313,0.7225240345233427,0.7398983213044424,3.7142,28,1,0.9996159875222334,0.9999999999999999
4,7,28,31,monte_carlo,10000,20261322,7,0.8159328998802253,0.9988,0.9979035066029937,0.9993134025491864,0.4497,0.43997088485577973,0.45946774679948343,3.2766,28,1,0.9996159875222334,0.9999999999999999
4,7,28,32,monte_carlo,10000,20261322,7,0.7893253152680698,0.9987,0.9977768905034915,0.9992400954511841,0.3851,0.37560812126607074,0.3946801248013199,3.1527,28,1,0.9996159875222334,0.9999999999999999
4,7,28,33,monte_carlo,10000,20261322,7,0.7537437802987131,0.9975,0.9963118932274996,0.9983060143571229,0.3142,0.3051745660383447,0.3233681329983932,3.0182,28,1,0.9996159875222334,0.9999999999999999
4,7,28,34,monte_carlo,10000,20261322,7,0.7157456734917692,0.9958,0.9943280731304939,0.9968911400965529,0.2492,0.24081941440569754,0.25777320625315014,2.8709,28,1,0.9996159875222334,0.9999999999999999
4,7,28,35,monte_carlo,10000,20261322,7,0.6675616080061855,0.9903,0.988181889893125,0.9920415474711769,0.1787,0.1713150333389923,0.18633173307922044,2.6639,28,1,0.9996159875222334,0.9999999999999999
4,7,28,36,monte_carlo,10000,20261322,7,0.6240410104125618,0.9862,0.9837195842784241,0.9883070019881957,0.1279,0.1214966111681104,0.13458917091784348,2.4901,28,1,0.9996159875222334,0.9999999999999999
4,7,28,37,monte_carlo,10000,20261322,7,0.569301240741084,0.9767,0.9735550964376862,0.979478786066011,0.0809,0.0757149858033104,0.0864068934555535,2.2715,28,1,0.9996159875222334,0.9999999999999999
4,7,28,38,monte_carlo,10000,20261322,7,0.5160523755506614,0.9596,0.9555610625556126,0.9632859531748243,0.0521,0.04791375797210714,0.056630240405476116,2.068,28,1,0.9996159875222334,0.9999999999999999
4,7,28,39,monte_carlo,10000,20261322,7,0.4589045552042777,0.9382,0.933310110379466,0.9427533410850194,0.0301,0.026927326868572278,0.03363356805803271,1.8508,28,1,0.9996159875222334,0.9999999999999999
4,7,28,40,monte_carlo,10000,20261322,7,0.436716852826664,0.9329,0.9278280611457773,0.9376394608509723,0.0178,0.015387471869214952,0.0205828697643431,1.7432,28,1,0.9996159875222334,0.9999999999999999
4,7,28,41,monte_carlo,10000,20261322,7,0.3213866233891265,0.8063,0.7984371188805699,0.8139276350755502,0.0057,0.004402395036688564,0.007377239698831437,1.2728,28,1,0.9996159875222334,0.9999999999999999
4,7,28,42,monte_carlo,10000,20261322,7,0.26419326714532676,0.727,0.7181822542020115,0.7356434041330824,0.0019,0.001216734354204272,0.0029658188761467565,1.0499,28,1,0.9996159875222334,0.9999999999999999
4,7,28,43,monte_carlo,10000,20261322,7,0.21528950724956603,0.6405,0.6310425613537674,0.6498495311399801,0.0011,0.0006143442571264699,0.001968823393188985,0.8603,28,1,0.9996159875222334,0.9999999999999999
4,7,28,44,monte_carlo,10000,20261322,7,0.16954569346417853,0.5345,0.5247119766815268,0.5442615264575071,0.0003,0.00010203035287762114,0.0008817517174022601,0.6634,28,1,0.9996159875222334,0.9999999999999999
4,7,28,45,monte_carlo,10000,20261322,7,0.13364280601588105,0.4494,0.43967159605026035,0.45916726601248953,0,0,0.00038401247776654115,0.5249,28,1,0.9996159875222334,0.9999999999999999
4,7,28,46,monte_carlo,10000,20261322,7,0.09941069432825432,0.3467,0.33743245769067803,0.35608528053500516,0,0,0.00038401247776654115,0.3854,28,0.9999,0.9994337165442557,0.999982347780473
4,7,28,47,monte_carlo,10000,20261322,7,0.07423242263531755,0.2697,0.26109110213797676,0.27848577400928237,0,0,0.00038401247776654115,0.2903,28,0.9985,0.9975263931899461,0.9990907463697207
4,7,28,48,monte_carlo,10000,20261322,7,0.04980389366306545,0.1861,0.17859298177695176,0.19384810125659002,0,0,0.00038401247776654115,0.1947,28,0.9936,0.9918363233131382,0.9949845795688106
4,7,28,49,monte_carlo,10000,20261322,7,0.034271099744245526,0.1311,0.12462622564020717,0.13785709876588895,0,0,0.00038401247776654115,0.1347,28,0.9571,0.9529497721330408,0.9608991636597849
4,7,28,50,monte_carlo,10000,20261322,7,0.022809567860446675,0.0931,0.08755998336942661,0.09895252598497978,0,0,0.00038401247776654115,0.0937,28,0.9932,0.9913890630143011,0.9946321470776299
4,8,32,2,monte_carlo,10000,20261323,8,0.10720103425985779,0.417,0.4073696438222326,0.42669410224907645,0,0,0.00038401247776654115,0.4358,32,0.8519,0.8448029891622557,0.858726742855892
4,8,32,3,monte_carlo,10000,20261323,8,0.2385959728420413,0.7171,0.7081899306977572,0.7258433310843965,0.0001,0.00001765221952685649,0.0005662834557441313,0.9515,32,0.9744,0.9711174630607641,0.9773181859003311
4,8,32,4,monte_carlo,10000,20261323,8,0.3459925838975738,0.8709,0.8641852007740668,0.8773299387699259,0.0028,0.0019379927682506323,0.004043869239640415,1.3845,32,0.997,0.9957205656925353,0.9978977259045646
4,8,32,5,monte_carlo,10000,20261323,8,0.4610227880141359,0.9482,0.9436814995142168,0.9523742717007134,0.0215,0.018835500937287007,0.02453199900393557,1.8408,32,0.9996,0.9989718550532698,0.9998444396789459
4,8,32,6,monte_carlo,10000,20261323,8,0.5519477796574167,0.9786,0.9755744194408907,0.9812580038153912,0.0616,0.05705386781907458,0.06648283432143111,2.2173,32,1,0.9996159875222334,0.9999999999999999
4,8,32,7,monte_carlo,10000,20261323,8,0.6483094790609619,0.9945,0.9928484245901574,0.9957717870693314,0.1363,0.12971461200319415,0.14316471867313327,2.5891,32,1,0.9996159875222334,0.9999999999999999
4,8,32,8,monte_carlo,10000,20261323,8,0.7251665633164246,0.9982,0.9971562885411505,0.9988610814260028,0.2398,0.23153248870237952,0.24826735139105022,2.8964,32,1,0.9996159875222334,0.9999999999999999
4,8,32,9,monte_carlo,10000,20261323,8,0.7921921313889535,0.9995,0.9988299568100467,0.9997864147246645,0.3552,0.3458771932874869,0.3646340167260742,3.158,32,1,0.9996159875222334,0.9999999999999999
4,8,32,10,monte_carlo,10000,20261323,8,0.8495350156002058,0.9999,0.9994337165442557,0.999982347780473,0.5036,0.4938007532698862,0.513396481840274,3.4077,32,1,0.9996159875222334,0.9999999999999999
4,8,32,11,monte_carlo,10000,20261323,8,0.9146073072840227,1,0.9996159875222334,0.9999999999999999,0.6904,0.6812666862558864,0.6993870817925801,3.6571,32,1,0.9996159875222334,0.9999999999999999
4,8,32,12,monte_carlo,10000,20261323,8,0.9255976816590628,1,0.9996159875222334,0.9999999999999999,0.7265,0.717677462770321,0.7351485795772509,3.7048,32,1,0.9996159875222334,0.9999999999999999
4,8,32,13,monte_carlo,10000,20261323,8,0.9315108822057726,1,0.9996159875222334,0.9999999999999999,0.7439,0.7352525062480468,0.7523601724652986,3.7255,32,1,0.9996159875222334,0.9999999999999999
