hand_size,cards_played,total,definition,method,samples,seed,exact_ability_probability,ability_successes,critical_successes,run_probability,match_probability,critical_probability,critical_probability_ci95_low,critical_probability_ci95_high,critical_available_given_ability,conditional_ci95_low,conditional_ci95_high,average_critical_ways
9,3,22,rank,monte_carlo,100000,20260924,0.9206535805164526,92120,0,0,0,0,0,0.000038414524267635735,0,0,0.00004170038866464292,0
9,3,23,rank,monte_carlo,100000,20260924,0.881534917169678,88296,0,0,0,0,0,0.000038414524267635735,0,0,0.000043506306810860693,0
9,3,24,rank,monte_carlo,100000,20260924,0.8291429873929738,83070,14637,0.13424,0.01419,0.14637,0.144192712808325,0.14857445624810853,0.17620079451065365,0.17362489700337955,0.17880663903864694,0.25621
9,3,25,rank,monte_carlo,100000,20260924,0.7718643233025341,77181,0,0,0,0,0,0.000038414524267635735,0,0,0.00004977143076756667,0
9,3,26,rank,monte_carlo,100000,20260924,0.6981707632303485,70173,0,0,0,0,0,0.000038414524267635735,0,0,0.00005474170556002907,0
9,3,27,rank,monte_carlo,100000,20260924,0.6188609823000638,61681,14744,0.13581,0.01382,0.14744,0.14525605743210115,0.14965102941725042,0.23903633209578315,0.2356868035713184,0.2424183651383959,0.2578
9,3,28,rank,monte_carlo,100000,20260924,0.5241020828222221,52624,0,0,0,0,0,0.000038414524267635735,0,0,0.00007299558338717809,0
9,3,29,rank,monte_carlo,100000,20260924,0.44032846948447973,43863,13582,0.13582,0,0.13582,0.13371054427820067,0.1379574353246949,0.30964594304995097,0.3053358835919803,0.3139893426855368,0.24259
9,3,30,rank,monte_carlo,100000,20260924,0.5705360319606388,57039,25371,0.21171,0.05394,0.25371,0.2510225104250885,0.2564164118012753,0.4448009256824278,0.44072649604161723,0.44888279018300153,0.54672
9,3,31,rank,monte_carlo,100000,20260924,0,0,0,0,0,0,0,0.000038414524267635735,,,,0
9,3,32,rank,monte_carlo,100000,20260924,0,0,0,0,0,0,0,0.000038414524267635735,,,,0
9,3,33,rank,monte_carlo,100000,20260924,0,0,0,0,0,0,0,0.000038414524267635735,,,,0
9,3,34,rank,monte_carlo,100000,20260924,0,0,0,0,0,0,0,0.000038414524267635735,,,,0
9,3,35,rank,monte_carlo,100000,20260924,0,0,0,0,0,0,0,0.000038414524267635735,,,,0
9,3,36,rank,monte_carlo,100000,20260924,0,0,0,0,0,0,0,0.000038414524267635735,,,,0
9,3,37,rank,monte_carlo,100000,20260924,0,0,0,0,0,0,0,0.000038414524267635735,,,,0
9,3,38,rank,monte_carlo,100000,20260924,0,0,0,0,0,0,0,0.000038414524267635735,,,,0
9,3,39,rank,monte_carlo,100000,20260924,0,0,0,0,0,0,0,0.000038414524267635735,,,,0
9,3,40,rank,monte_carlo,100000,20260924,0,0,0,0,0,0,0,0.000038414524267635735,,,,0
9,3,41,rank,monte_carlo,100000,20260924,0,0,0,0,0,0,0,0.000038414524267635735,,,,0
9,3,42,rank,monte_carlo,100000,20260924,0,0,0,0,0,0,0,0.000038414524267635735,,,,0
9,3,43,rank,monte_carlo,100000,20260924,0,0,0,0,0,0,0,0.000038414524267635735,,,,0
9,3,44,rank,monte_carlo,100000,20260924,0,0,0,0,0,0,0,0.000038414524267635735,,,,0
9,3,45,rank,monte_carlo,100000,20260924,0,0,0,0,0,0,0,0.000038414524267635735,,,,0
9,3,46,rank,monte_carlo,100000,20260924,0,0,0,0,0,0,0,0.000038414524267635735,,,,0
9,3,47,rank,monte_carlo,100000,20260924,0,0,0,0,0,0,0,0.000038414524267635735,,,,0
9,3,48,rank,monte_carlo,100000,20260924,0,0,0,0,0,0,0,0.000038414524267635735,,,,0
9,3,49,rank,monte_carlo,100000,20260924,0,0,0,0,0,0,0,0.000038414524267635735,,,,0
9,3,50,rank,monte_carlo,100000,20260924,0,0,0,0,0,0,0,0.000038414524267635735,,,,0
9,4,2,rank,monte_carlo,100000,20260924,0,0,0,0,0,0,0,0.000038414524267635735,,,,0
9,4,3,rank,monte_carlo,100000,20260924,0,0,0,0,0,0,0,0.000038414524267635735,,,,0
9,4,4,rank,monte_carlo,100000,20260924,0.0004654169360051713,43,43,0,0.00043,0.00043,0.0003192698939814653,0.0005791115937953002,1,0.9179874299767729,1,0.00043
9,4,5,rank,monte_carlo,100000,20260924,0.005837373161746019,576,0,0,0,0,0,0.000038414524267635735,0,0,0.006625257656573795,0
9,4,6,rank,monte_carlo,100000,20260924,0.01802814696322886,1756,0,0,0,0,0,0.000038414524267635735,0,0,0.0021829237358635,0
9,4,7,rank,monte_carlo,100000,20260924,0.03833123941955634,3735,0,0,0,0,0,0.000038414524267635735,0,0,0.0010274840207191447,0
9,4,8,rank,monte_carlo,100000,20260924,0.0693879011014561,6839,51,0,0.00051,0.00051,0.0003879446798679973,0.0006704306615848857,0.0074572305892674365,0.00567662157891626,0.009790870756431674,0.00051
9,4,9,rank,monte_carlo,100000,20260924,0.10927328860941529,10920,0,0,0,0,0,0.000038414524267635735,0,0,0.00035167115568574334,0
9,4,10,rank,monte_carlo,100000,20260924,0.15873968443267022,15830,6099,0.06099,0,0.06099,0.059523526010895715,0.06249020270970176,0.3852811118130133,0.3777285297461092,0.3928893599768751,0.11784
9,4,11,rank,monte_carlo,100000,20260924,0.2172348215532631,21448,0,0,0,0,0,0.000038414524267635735,0,0,0.00017908019607976218,0
9,4,12,rank,monte_carlo,100000,20260924,0.2837244412006343,28270,40,0,0.0004,0.0004,0.00029378060389919844,0.0005446031887490232,0.0014149274849663955,0.001039314308616905,0.0019260273377761342,0.0004
9,4,13,rank,monte_carlo,100000,20260924,0.35464472731382457,35444,0,0,0,0,0,0.000038414524267635735,0,0,0.00010837331207212345,0
9,4,14,rank,monte_carlo,100000,20260924,0.4305425618621461,43122,6077,0.06077,0,0.06077,0.059306038328462735,0.06226770729452541,0.14092574555911136,0.13767361613601667,0.14424184681926164,0.11856
9,4,15,rank,monte_carlo,100000,20260924,0.5043127520572153,50473,0,0,0,0,0,0.000038414524267635735,0,0,0.00007610618807021396,0
9,4,16,rank,monte_carlo,100000,20260924,0.5726528192382249,57324,40,0,0.0004,0.0004,0.00029378060389919844,0.0005446031887490232,0.0006977880120019538,0.0005125086273821159,0.0009499849474675606,0.0004
9,4,17,rank,monte_carlo,100000,20260924,0.635989926164601,63647,0,0,0,0,0,0.000038414524267635735,0,0,0.00006035426874858477,0
9,4,18,rank,monte_carlo,100000,20260924,0.6917234063754171,69208,6128,0.06128,0,0.06128,0.059810222673683036,0.06278348376649036,0.08854467691596347,0.08645090848387128,0.09068412096461544,0.11846
9,4,19,rank,monte_carlo,100000,20260924,0.7403776731512488,74107,0,0,0,0,0,0.000038414524267635735,0,0,0.00005183587066429967,0
9,4,20,rank,monte_carlo,100000,20260924,0.7818643303695271,78327,48,0,0.00048,0.00048,0.00036208181430987587,0.000636295832014463,0.000612815504232257,0.0004622759667220752,0.0008123381949621011,0.00048
9,4,21,rank,monte_carlo,100000,20260924,0.8149990000204943,81723,0,0,0,0,0,0.000038414524267635735,0,0,0.00004700536475888969,0
9,4,22,rank,monte_carlo,100000,20260924,0.8582514465455098,85843,6150,0.0615,0,0.0615,0.060027722996071106,0.06300596654171162,0.07164241697051595,0.06993629029467781,0.07338688118936197,0.11971
9,4,23,rank,monte_carlo,100000,20260924,0.8745820724413531,87478,0,0,0,0,0,0.000038414524267635735,0,0,0.00004391311304996579,0
9,4,24,rank,monte_carlo,100000,20260924,0.8978718348637269,89847,45,0,0.00045,0.00045,0.0003363479184671838,0.000602032032728611,0.0005008514474606832,0.00037435837246624603,0.0006700569978178314,0.00045
9,4,25,rank,monte_carlo,100000,20260924,0.902134574355285,90381,0,0,0,0,0,0.000038414524267635735,0,0,0.00004250270213451368,0
9,4,26,rank,monte_carlo,100000,20260924,0.9102806830216091,91037,6206,0.06206,0,0.06206,0.060581384516996156,0.06357226199651937,0.06817008469083999,0.06655099953426949,0.06982561322322947,0.11998
9,4,27,rank,monte_carlo,100000,20260924,0.9063102376211154,90764,0,0,0,0,0,0.000038414524267635735,0,0,0.00004232335959831835,0
9,4,28,rank,monte_carlo,100000,20260924,0.9021391918197708,90462,46,0,0.00046,0.00046,0.0003449108028451565,0.0006134683800601531,0.000508500806968672,0.0003812789868037884,0.0006781440871976588,0.00046
9,4,29,rank,monte_carlo,100000,20260924,0.8892602766445069,89007,0,0,0,0,0,0.000038414524267635735,0,0,0.00004315878752459745,0
9,4,30,rank,monte_carlo,100000,20260924,0.8721132325801205,87413,6009,0.06009,0,0.06009,0.05863383856060642,0.061579959306134725,0.06874263553476027,0.06708419693926346,0.07043897800006083,0.11831
9,4,31,rank,monte_carlo,100000,20260924,0.8927086071679857,89308,0,0,0,0,0,0.000038414524267635735,0,0,0.00004301333318380481,0
9,4,32,rank,monte_carlo,100000,20260924,0.8455937119418645,84670,36,0,0.00036,0.00036,0.00026006057395892157,0.0004983262918512415,0.0004251801110192512,0.0003071483975731279,0.0005885426277411175,0.00036
9,4,33,rank,monte_carlo,100000,20260924,0.7839372011783178,78726,0,0,0,0,0,0.000038414524267635735,0,0,0.00004879471267728296,0
9,4,34,rank,monte_carlo,100000,20260924,0.7080686000618525,70937,6046,0.06046,0,0.06046,0.05899958775141709,0.06195418168857611,0.08523055669114848,0.08319813323763223,0.08730790146946094,0.11642
9,4,35,rank,monte_carlo,100000,20260924,0.6309498652840874,63059,0,0,0,0,0,0.000038414524267635735,0,0,0.00006091701392662903,0
9,4,36,rank,monte_carlo,100000,20260924,0.5405491934196293,54225,38,0,0.00038,0.00038,0.00027688023458638647,0.000521505094642806,0.0007007837713231904,0.0005106323622293517,0.0009616764248349844,0.00038
9,4,37,rank,monte_carlo,100000,20260924,0.45238015399195136,44978,6108,0.06108,0,0.06108,0.05961249982296176,0.06258122198302134,0.1357997243096625,0.1326647979908167,0.13899685847635646,0.11956
9,4,38,rank,monte_carlo,100000,20260924,0.3565565261315384,35780,0,0,0,0,0,0.000038414524267635735,0,0,0.00010735571778296714,0
9,4,39,rank,monte_carlo,100000,20260924,0.27783686085911696,27654,6093,0.06093,0,0.06093,0.059464210644703135,0.06242952268563725,0.22032978954220003,0.2154837680093746,0.22525350195893698,0.11986
9,4,40,rank,monte_carlo,100000,20260924,0.2740584115237214,27390,6206,0.06013,0.00199,0.06206,0.060581384516996156,0.06357226199651937,0.22657904344651333,0.2216599130638697,0.23157486069637576,0.11963
9,4,41,rank,monte_carlo,100000,20260924,0,0,0,0,0,0,0,0.000038414524267635735,,,,0
9,4,42,rank,monte_carlo,100000,20260924,0,0,0,0,0,0,0,0.000038414524267635735,,,,0
9,4,43,rank,monte_carlo,100000,20260924,0,0,0,0,0,0,0,0.000038414524267635735,,,,0
9,4,44,rank,monte_carlo,100000,20260924,0,0,0,0,0,0,0,0.000038414524267635735,,,,0
9,4,45,rank,monte_carlo,100000,20260924,0,0,0,0,0,0,0,0.000038414524267635735,,,,0
9,4,46,rank,monte_carlo,100000,20260924,0,0,0,0,0,0,0,0.000038414524267635735,,,,0
9,4,47,rank,monte_carlo,100000,20260924,0,0,0,0,0,0,0,0.000038414524267635735,,,,0
9,4,48,rank,monte_carlo,100000,20260924,0,0,0,0,0,0,0,0.000038414524267635735,,,,0
9,4,49,rank,monte_carlo,100000,20260924,0,0,0,0,0,0,0,0.000038414524267635735,,,,0
9,4,50,rank,monte_carlo,100000,20260924,0,0,0,0,0,0,0,0.000038414524267635735,,,,0
9,5,2,rank,monte_carlo,100000,20260924,0,0,0,0,0,0,0,0.000038414524267635735,,,,0
9,5,3,rank,monte_carlo,100000,20260924,0,0,0,0,0,0,0,0.000038414524267635735,,,,0
9,5,4,rank,monte_carlo,100000,20260924,0,0,0,0,0,0,0,0.000038414524267635735,,,,0
9,5,5,rank,monte_carlo,100000,20260924,0,0,0,0,0,0,0,0.000038414524267635735,,,,0
9,5,6,rank,monte_carlo,100000,20260924,0.0001702319011999591,13,0,0,0,0,0,0.000038414524267635735,0,0,0.22810184305529166,0
9,5,7,rank,monte_carlo,100000,20260924,0.0011313842602953992,112,0,0,0,0,0,0.000038414524267635735,0,0,0.03316252537948371,0
9,5,8,rank,monte_carlo,100000,20260924,0.0033273783951261234,333,0,0,0,0,0,0.000038414524267635735,0,0,0.01140476710715066,0
9,5,9,rank,monte_carlo,100000,20260924,0.008103809995304799,807,0,0,0,0,0,0.000038414524267635735,0,0,0.004737793423524397,0
9,5,10,rank,monte_carlo,100000,20260924,0.015608671678759288,1532,0,0,0,0,0,0.000038414524267635735,0,0,0.0025012996131892765,0
9,5,11,rank,monte_carlo,100000,20260924,0.027366784600282995,2681,0,0,0,0,0,0.000038414524267635735,0,0,0.0014308479129643997,0
9,5,12,rank,monte_carlo,100000,20260924,0.04364822096334313,4229,0,0,0,0,0,0.000038414524267635735,0,0,0.0009075699879721461,0
9,5,13,rank,monte_carlo,100000,20260924,0.06590069776770544,6536,0,0,0,0,0,0.000038414524267635735,0,0,0.0005874148389159762,0
9,5,14,rank,monte_carlo,100000,20260924,0.09362348050817333,9339,0,0,0,0,0,0.000038414524267635735,0,0,0.0004111811121789756,0
9,5,15,rank,monte_carlo,100000,20260924,0.12850137183923982,12703,2430,0.0243,0,0.0243,0.023363745906604894,0.025272801671783335,0.19129339526096198,0.18454724350902238,0.19822620666131738,0.04811
9,5,16,rank,monte_carlo,100000,20260924,0.16986029587760013,16946,0,0,0,0,0,0.000038414524267635735,0,0,0.0002266451858759553,0
9,5,17,rank,monte_carlo,100000,20260924,0.21621916963158733,21369,0,0,0,0,0,0.000038414524267635735,0,1.3552527156068805e-20,0.0001797421265687011,0
9,5,18,rank,monte_carlo,100000,20260924,0.2673675750162663,26584,0,0,0,0,0,0.000038414524267635735,0,0,0.00014448709518413862,0
9,5,19,rank,monte_carlo,100000,20260924,0.3213537792674757,32037,0,0,0,0,0,0.000038414524267635735,0,6.776263578034403e-21,0.00011989697549018186,0
9,5,20,rank,monte_carlo,100000,20260924,0.37695852387260126,37679,2446,0.02446,0,0.02446,0.02352068219854942,0.02543585308719104,0.06491679715491387,0.06247311436037791,0.06744918958816506,0.04857
9,5,21,rank,monte_carlo,100000,20260924,0.4335852252443644,43341,0,0,0,0,0,0.000038414524267635735,0,0,0.00008862877007260767,0
9,5,22,rank,monte_carlo,100000,20260924,0.48893859256051125,49117,0,0,0,0,0,0.000038414524267635735,0,0,0.00007820712908957977,0
9,5,23,rank,monte_carlo,100000,20260924,0.5451422495989073,54608,0,0,0,0,0,0.000038414524267635735,0,0,0.00007034371827519545,0
9,5,24,rank,monte_carlo,100000,20260924,0.5984049111904584,59942,0,0,0,0,0,0.000038414524267635735,0,0,0.00006408451191049756,0
9,5,25,rank,monte_carlo,100000,20260924,0.6495585994241923,65069,2521,0.02521,0,0.02521,0.02425646278394622,0.026200014880007838,0.038743487682306475,0.03728769334389819,0.040253742928649645,0.04985
9,5,26,rank,monte_carlo,100000,20260924,0.6927978665509275,69435,0,0,0,0,0,0.000038414524267635735,0,0,0.000055323503553377244,0
9,5,27,rank,monte_carlo,100000,20260924,0.7332479720312337,73369,0,0,0,0,0,0.000038414524267635735,0,0,0.00005235724712616281,0
9,5,28,rank,monte_carlo,100000,20260924,0.7668677439989406,76763,0,0,0,0,0,0.000038414524267635735,0,0,0.000050042439156439125,0
9,5,29,rank,monte_carlo,100000,20260924,0.7953276912998304,79633,0,0,0,0,0,0.000038414524267635735,0,0,0.00004823897988440566,0
9,5,30,rank,monte_carlo,100000,20260924,0.8184979084690681,81902,2533,0.02533,0,0.02533,0.024374208921792536,0.0263222595226757,0.030927205684842862,0.029763377801310574,0.03213503507086728,0.05083
9,5,31,rank,monte_carlo,100000,20260924,0.8361179615943723,83800,0,0,0,0,0,0.000038414524267635735,0,0,0.00004584038066340863,0
9,5,32,rank,monte_carlo,100000,20260924,0.8642809060124182,86532,0,0,0,0,0,0.000038414524267635735,0,0,0.00004439316621842387,0
9,5,33,rank,monte_carlo,100000,20260924,0.8667676982102623,86852,0,0,0,0,0,0.000038414524267635735,0,0,0.00004422960999781505,0
9,5,34,rank,monte_carlo,100000,20260924,0.875869728573652,87732,0,0,0,0,0,0.000038414524267635735,0,0,0.000043785982215961324,0
9,5,35,rank,monte_carlo,100000,20260924,0.865257173038639,86713,2456,0.02456,0,0.02456,0.02361877284926136,0.025537754753574247,0.028323319456136913,0.027239843797706147,0.02944858614621838,0.04935
9,5,36,rank,monte_carlo,100000,20260924,0.8559210990891897,85704,0,0,0,0,0,0.000038414524267635735,0,0,0.00004482203644712947,0
9,5,37,rank,monte_carlo,100000,20260924,0.8332818196658867,83566,0,0,0,0,0,0.000038414524267635735,0,0,0.000045968736166660384,0
9,5,38,rank,monte_carlo,100000,20260924,0.8067931132914536,80936,0,0,0,0,0,0.000038414524267635735,0,0,0.000047462410650430524,0
9,5,39,rank,monte_carlo,100000,20260924,0.7707744005463981,77195,0,0,0,0,0,0.000038414524267635735,0,0,0.00004976240472499525,0
9,5,40,rank,monte_carlo,100000,20260924,0.7276657281881203,72959,2406,0.02406,0,0.02406,0.023128361862381278,0.025028204154978605,0.03297742567743527,0.03170599998593607,0.034298030207975685,0.04847
9,5,41,rank,monte_carlo,100000,20260924,0.701434141849879,70181,0,0,0,0,0,0.000038414524267635735,0,0,0.000054735465841672566,0
9,5,42,rank,monte_carlo,100000,20260924,0.6279649077048,62846,0,0,0,0,0,0.000038414524267635735,0,0,0.00006112346351561846,0
9,5,43,rank,monte_carlo,100000,20260924,0.547086540275853,54604,0,0,0,0,0,0.000038414524267635735,0,0,0.00007034887092113158,0
9,5,44,rank,monte_carlo,100000,20260924,0.4617328712534676,46197,2457,0.02457,0,0.02457,0.023628582144440156,0.02554794469010497,0.053185271770894216,0.051175834198197705,0.055269014633300646,0.0481
9,5,45,rank,monte_carlo,100000,20260924,0.3845020170013368,38326,0,0,0,0,0,0.000038414524267635735,0,0,0.00010022478151853357,0
9,5,46,rank,monte_carlo,100000,20260924,0.305034794339904,30414,0,0,0,0,0,0.000038414524267635735,0,0,0.00012629429959290733,0
9,5,47,rank,monte_carlo,100000,20260924,0.23592536102956738,23575,2482,0.02482,0,0.02482,0.023873828024658365,0.02580267960262462,0.10528101802757157,0.10142726222872052,0.10926339358364982,0.05011
9,5,48,rank,monte_carlo,100000,20260924,0.16893469049316032,16934,0,0,0,0,0,0.000038414524267635735,0,0,0.00022680575782453886,0
9,5,49,rank,monte_carlo,100000,20260924,0.11929267880728946,11893,2422,0.02422,0,0.02422,0.02328528182625024,0.02519127189846187,0.20364920541494996,0.19650767991879148,0.21098211972685565,0.04934
9,5,50,rank,monte_carlo,100000,20260924,0.08756442447469275,8713,0,0,0,0,0,0.000038414524267635735,0,0,0.0004407100847169231,0
9,any_2_to_5,2,rank,monte_carlo,100000,20260924,0.13388493859082096,13177,13177,0,0.13177,0.13177,0.12968770130005444,0.13388058946048767,1,0.9997085466833924,1,0.16032
9,any_2_to_5,3,rank,monte_carlo,100000,20260924,0.2889625050902735,28945,28945,0.28158,0.01363,0.28945,0.28664726435047966,0.29226891200568944,1,0.9998672969352943,1,0.44769
9,any_2_to_5,4,rank,monte_carlo,100000,20260924,0.4153445194409443,41629,13455,0,0.13455,0.13455,0.1324489910226743,0.1366790861531129,0.323212183814168,0.3187357592118958,0.32772123400953257,0.1621
9,any_2_to_5,5,rank,monte_carlo,100000,20260924,0.5404810121586527,53888,28089,0.28089,0,0.28089,0.27811283777797324,0.2836839962348513,0.521247773159145,0.5170285933958014,0.5254639236904954,0.43409
9,any_2_to_5,6,rank,monte_carlo,100000,20260924,0.6375605664401441,63788,25241,0.13675,0.14573,0.25241,0.2497271366080759,0.25511188549605096,0.395701385840597,0.39191291232490927,0.39950242126219954,0.42056
9,any_2_to_5,7,rank,monte_carlo,100000,20260924,0.7323675693083105,73221,28127,0.28127,0,0.28127,0.27849167623465115,0.284065128583135,0.38413843023176414,0.380621506372497,0.3876675109983511,0.43446
9,any_2_to_5,8,rank,monte_carlo,100000,20260924,0.8050872488234408,80605,13506,0,0.13506,0.13506,0.13295559150858718,0.1371924464843853,0.1675578438062155,0.16499539365413737,0.17015198055152295,0.16369
9,any_2_to_5,9,rank,monte_carlo,100000,20260924,0.8620314038684829,86191,36632,0.35629,0.01374,0.36632,0.36333897103575824,0.36931129947144986,0.42500957176503346,0.42171267555253167,0.4283131524431891,0.69149
9,any_2_to_5,10,rank,monte_carlo,100000,20260924,0.9086047054104952,90963,19008,0.06099,0.13277,0.19008,0.18766002505841592,0.19252378580030613,0.20896408429801128,0.20633425132539399,0.21161849861376628,0.28057
9,any_2_to_5,11,rank,monte_carlo,100000,20260924,0.9508797628882517,95121,28195,0.28195,0,0.28195,0.2791696038249586,0.2847471487490745,0.2964119384783591,0.29351802329680227,0.2993222973960418,0.43391
9,any_2_to_5,12,rank,monte_carlo,100000,20260924,0.9596480115629051,96009,27159,0.13615,0.14823,0.27159,0.26884204087065994,0.27435550765231603,0.28287973002531014,0.28003943111403834,0.2857374034713886,0.42282
9,any_2_to_5,13,rank,monte_carlo,100000,20260924,0.9631280772337528,96306,28195,0.28195,0,0.28195,0.2791696038249586,0.2847471487490745,0.29276472909268375,0.28989914680168444,0.295646843754695,0.43661
9,any_2_to_5,14,rank,monte_carlo,100000,20260924,0.969549039413544,97051,19124,0.06077,0.13414,0.19124,0.18881431907706078,0.19368940265996495,0.19705103502282306,0.1945604588542491,0.19956559368881127,0.28036
9,any_2_to_5,15,rank,monte_carlo,100000,20260924,0.970700164503288,97010,41568,0.40596,0.01426,0.41568,0.41262864919306436,0.4187378290323081,0.4284919080507164,0.4253807160296358,0.4316087632943125,0.73939
9,any_2_to_5,16,rank,monte_carlo,100000,20260924,0.9763634395750628,97680,13430,0,0.1343,0.1343,0.1322006611521917,0.13642743523085765,0.1374897624897625,0.13534442803033117,0.1396636097370942,0.16379
9,any_2_to_5,17,rank,monte_carlo,100000,20260924,0.9750773240472321,97463,27907,0.27907,0,0.27907,0.2762984351817364,0.2818585386599564,0.2863343012220022,0.2835047145903033,0.28918073087713253,0.43347
9,any_2_to_5,18,rank,monte_carlo,100000,20260924,0.9801033226989585,98034,30381,0.17289,0.14659,0.30381,0.30096708166924985,0.3066679914217823,0.309902686822939,0.30701526968140513,0.3128050018411781,0.53986
9,any_2_to_5,19,rank,monte_carlo,100000,20260924,0.9771643973374398,97773,27965,0.27965,0,0.27965,0.2768766452357923,0.28244028404505245,0.2860196577787324,0.2831954923468011,0.28886063755789015,0.42907
9,any_2_to_5,20,rank,monte_carlo,100000,20260924,0.9999587363716438,99997,74769,0.58984,0.46132,0.74769,0.7449884640023383,0.7503725062106299,0.7477124313729412,0.7450109331340702,0.7503948975304591,2.00203
9,any_2_to_5,21,rank,monte_carlo,100000,20260924,0.9762099466621423,97599,14818,0.13715,0.01314,0.14818,0.14599147795212108,0.15039555204373461,0.15182532607916066,0.14958765605712487,0.15409040407017371,0.25847
9,any_2_to_5,22,rank,monte_carlo,100000,20260924,0.9793131187254276,97901,6150,0.0615,0,0.0615,0.060027722996071106,0.06300596654171162,0.06281856160815517,0.061315737155881254,0.06435569439873555,0.11971
9,any_2_to_5,23,rank,monte_carlo,100000,20260924,0.9765830567103898,97658,0,0,0,0,0,0.000038414524267635735,0,0,0.00003933573171530282,0
9,any_2_to_5,24,rank,monte_carlo,100000,20260924,0.9797945353335243,98078,14680,0.13424,0.01464,0.1468,0.1446200334112175,0.14900710260872516,0.1496767878627215,0.14745776363363672,0.1519232545139671,0.25666
9,any_2_to_5,25,rank,monte_carlo,100000,20260924,0.9758769282086472,97560,2521,0.02521,0,0.02521,0.02425646278394622,0.026200014880007838,0.02584050840508405,0.024863421162969208,0.026854935937885262,0.04985
9,any_2_to_5,26,rank,monte_carlo,100000,20260924,0.9790905040978503,97940,6206,0.06206,0,0.06206,0.060581384516996156,0.06357226199651937,0.06336532570961813,0.06185662278404654,0.06490828042146544,0.11998
9,any_2_to_5,27,rank,monte_carlo,100000,20260924,0.9750310298071087,97465,14744,0.13581,0.01382,0.14744,0.14525605743210115,0.14965102941725042,0.15127481660083106,0.14903899824191436,0.15353812400429895,0.2578
9,any_2_to_5,28,rank,monte_carlo,100000,20260924,0.976608786000961,97695,46,0,0.00046,0.00046,0.0003449108028451565,0.0006134683800601531,0.0004708531654639439,0.00035304898339990156,0.00062794115353945,0.00046
9,any_2_to_5,29,rank,monte_carlo,100000,20260924,0.9718447129406481,97251,13582,0.13582,0,0.13582,0.13371054427820067,0.1379574353246949,0.13965923229581187,0.13749485433258446,0.14185207742983386,0.24259
9,any_2_to_5,30,rank,monte_carlo,100000,20260924,0.9930472324649829,99348,32419,0.28292,0.05394,0.32419,0.3212956648702278,0.3270978424447952,0.32631759069130734,0.32340877912360944,0.32923983368277865,0.71586
9,any_2_to_5,31,rank,monte_carlo,100000,20260924,0.9666975642847657,96705,0,0,0,0,0,0.000038414524267635735,0,0,0.00003972335865514079,0
9,any_2_to_5,32,rank,monte_carlo,100000,20260924,0.9643774509215005,96447,36,0,0.00036,0.00036,0.00026006057395892157,0.0004983262918512415,0.0003732619988180037,0.00026964133218177524,0.0005166825478578572,0.00036
9,any_2_to_5,33,rank,monte_carlo,100000,20260924,0.9520535599786838,95333,0,0,0,0,0,0.000038414524267635735,0,0,0.000040295020639743955,0
9,any_2_to_5,34,rank,monte_carlo,100000,20260924,0.9434406035820848,94532,6046,0.06046,0,0.06046,0.05899958775141709,0.06195418168857611,0.06395717852155884,0.062415063852529554,0.0655347316459854,0.11642
9,any_2_to_5,35,rank,monte_carlo,100000,20260924,0.9241557245605785,92466,2456,0.02456,0,0.02456,0.02361877284926136,0.025537754753574247,0.026561114355546905,0.025544181892260584,0.02761738424586071,0.04935
9,any_2_to_5,36,rank,monte_carlo,100000,20260924,0.9058265410923625,90714,38,0,0.00038,0.00038,0.00027688023458638647,0.000521505094642806,0.0004188989571620698,0.00030522462569275503,0.0005748844971856712,0.00038
9,any_2_to_5,37,rank,monte_carlo,100000,20260924,0.8771030319193784,87856,6108,0.06108,0,0.06108,0.05961249982296176,0.06258122198302134,0.06952285558186123,0.06785976024103178,0.071223595447604,0.11956
9,any_2_to_5,38,rank,monte_carlo,100000,20260924,0.845868372254616,84851,0,0,0,0,0,0.000038414524267635735,0,0,0.00004527260822793168,0
9,any_2_to_5,39,rank,monte_carlo,100000,20260924,0.8040636188103131,80504,6093,0.06093,0,0.06093,0.059464210644703135,0.06242952268563725,0.07568568021464772,0.07387875141738882,0.07753310310188573,0.11986
9,any_2_to_5,40,rank,monte_carlo,100000,20260924,0.7928230924541531,79356,8564,0.08371,0.00199,0.08564,0.08392146275835156,0.0873903721261995,0.10791874590453147,0.1057788723245671,0.11009657871715976,0.1681
9,any_2_to_5,41,rank,monte_carlo,100000,20260924,0.701434141849879,70181,0,0,0,0,0,0.000038414524267635735,0,0,0.000054735465841672566,0
9,any_2_to_5,42,rank,monte_carlo,100000,20260924,0.6279649077048,62846,0,0,0,0,0,0.000038414524267635735,0,0,0.00006112346351561846,0
9,any_2_to_5,43,rank,monte_carlo,100000,20260924,0.547086540275853,54604,0,0,0,0,0,0.000038414524267635735,0,0,0.00007034887092113158,0
9,any_2_to_5,44,rank,monte_carlo,100000,20260924,0.4617328712534676,46197,2457,0.02457,0,0.02457,0.023628582144440156,0.02554794469010497,0.053185271770894216,0.051175834198197705,0.055269014633300646,0.0481
9,any_2_to_5,45,rank,monte_carlo,100000,20260924,0.3845020170013368,38326,0,0,0,0,0,0.000038414524267635735,0,0,0.00010022478151853357,0
9,any_2_to_5,46,rank,monte_carlo,100000,20260924,0.305034794339904,30414,0,0,0,0,0,0.000038414524267635735,0,0,0.00012629429959290733,0
